"time","tripId","tripHeadsign","routeId","stopId","scheduledDepartureTime","predictedDepartureTime","scheduledArrivalTime","predictedArrivalTime","vehicleId","lastUpdateTime","distanceFromStop","numberOfStopsAway","route","day","trip","arrivalTime","departureTime","timeToScheduledArrivalMin","timeToScheduledDepartureMin","timeToArrivalMin","timeToPredictedArrivalMin","timeSinceLastUpdateMin","predictedArrivalDelayMin","arrivalDelayMin","predictedDepartureDelayMin","departureDelayMin"
1415231559929,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232728000,1415232701000,1415232728000,"1_4217",1415231494000,3739.31595761834,12,"44","16380","1_25423851:16380",1415232987000,1415232987000,19.01785,-19.01785,23.7845166666667,19.46785,1.09881666666667,0.45,4.76666666666667,0.45,4.76666666666667
1415231590272,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233364000,1415233241000,1415233364000,"1_4172",1415231542000,6244.72500394095,20,"44","16380","1_25423964:16380",1415233887000,1415233887000,27.5121333333333,-27.5121333333333,38.2788,29.5621333333333,0.804533333333333,2.05,10.7666666666667,2.05,10.7666666666667
1415231681478,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232757000,1415232701000,1415232757000,"1_4217",1415231609000,3499.42733433732,11,"44","16380","1_25423851:16380",1415232987000,1415232987000,16.9920333333333,-16.9920333333333,21.7587,17.9253666666667,1.20796666666667,0.933333333333333,4.76666666666667,0.933333333333333,4.76666666666667
1415231923525,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233646000,1415233241000,1415233646000,"1_4172",1415231871000,6027.91976953436,20,"44","16380","1_25423964:16380",1415233887000,1415233887000,21.9579166666667,-21.9579166666667,32.7245833333333,28.7079166666667,0.875416666666667,6.75,10.7666666666667,6.75,10.7666666666667
1415231953792,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232788000,1415232701000,1415232788000,"1_4217",1415231884000,2766.31950733381,8,"44","16380","1_25423851:16380",1415232987000,1415232987000,12.4534666666667,-12.4534666666667,17.2201333333333,13.9034666666667,1.1632,1.45,4.76666666666667,1.45,4.76666666666667
1415231984077,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232766000,1415232701000,1415232766000,"1_4217",1415231913000,2592.4235767262,8,"44","16380","1_25423851:16380",1415232987000,1415232987000,11.9487166666667,-11.9487166666667,16.7153833333333,13.03205,1.18461666666667,1.08333333333333,4.76666666666667,1.08333333333333,4.76666666666667
1415232165682,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232747000,1415232701000,1415232747000,"1_4217",1415232078000,1935.27758794778,6,"44","16380","1_25423851:16380",1415232987000,1415232987000,8.92196666666667,-8.92196666666667,13.6886333333333,9.68863333333333,1.46136666666667,0.766666666666667,4.76666666666667,0.766666666666667,4.76666666666667
1415232165682,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233700000,1415233241000,1415233700000,"1_4172",1415232083000,5225.51472454923,17,"44","16380","1_25423964:16380",1415233887000,1415233887000,17.9219666666667,-17.9219666666667,28.6886333333333,25.5719666666667,1.37803333333333,7.65,10.7666666666667,7.65,10.7666666666667
1415232195993,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232760000,1415232701000,1415232760000,"1_4217",1415232115000,1879.23429041123,6,"44","16380","1_25423851:16380",1415232987000,1415232987000,8.41678333333333,-8.41678333333333,13.18345,9.40011666666667,1.34988333333333,0.983333333333333,4.76666666666667,0.983333333333333,4.76666666666667
1415232195993,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233711000,1415233241000,1415233711000,"1_4172",1415232116000,5143.86294021682,17,"44","16380","1_25423964:16380",1415233887000,1415233887000,17.4167833333333,-17.4167833333333,28.18345,25.2501166666667,1.33321666666667,7.83333333333333,10.7666666666667,7.83333333333333,10.7666666666667
1415232287005,"1_25423850","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232101000,1415232087000,1415232101000,1415232087000,"1_4233",1415232181000,-410.520724924281,-2,"44","16380","1_25423850:16380",1415232087000,1415232087000,-3.10008333333333,3.10008333333333,-3.33341666666667,-3.33341666666667,1.76675,-0.233333333333333,-0.233333333333333,-0.233333333333333,-0.233333333333333
1415232287005,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232742000,1415232701000,1415232742000,"1_4217",1415232220000,1521.09478215392,5,"44","16380","1_25423851:16380",1415232987000,1415232987000,6.89991666666667,-6.89991666666667,11.6665833333333,7.58325,1.11675,0.683333333333333,4.76666666666667,0.683333333333333,4.76666666666667
1415232469043,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415234441000,1415234377000,1415234441000,1415234377000,"1_4135",1415232432000,6819.23428207345,22,"44","16380","1_25423852:16380",1415234540000,1415234540000,32.86595,-32.86595,34.51595,31.7992833333333,0.617383333333333,-1.06666666666667,1.65,-1.06666666666667,1.65
1415232559894,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415234441000,1415234466000,1415234441000,1415234466000,"1_4135",1415232522000,6814.94674593591,22,"44","16380","1_25423852:16380",1415234540000,1415234540000,31.3517666666667,-31.3517666666667,33.0017666666667,31.7684333333333,0.631566666666667,0.416666666666667,1.65,0.416666666666667,1.65
1415232590238,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232831000,1415232701000,1415232831000,"1_4217",1415232483000,805.018342628202,2,"44","16380","1_25423851:16380",1415232987000,1415232987000,1.84603333333333,-1.84603333333333,6.6127,4.0127,1.7873,2.16666666666667,4.76666666666667,2.16666666666667,4.76666666666667
1415232620619,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233652000,1415233241000,1415233652000,"1_4172",1415232560000,3539.8494160359,11,"44","16380","1_25423964:16380",1415233887000,1415233887000,10.3396833333333,-10.3396833333333,21.10635,17.1896833333333,1.01031666666667,6.85,10.7666666666667,6.85,10.7666666666667
1415233014134,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232987000,1415232701000,1415232987000,"1_4217",1415232933000,-90.8123710625077,-1,"44","16380","1_25423851:16380",1415232987000,1415232987000,-5.2189,5.2189,-0.452233333333333,-0.452233333333333,1.35223333333333,4.76666666666667,4.76666666666667,4.76666666666667,4.76666666666667
1415233014134,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415234441000,1415234449000,1415234441000,1415234449000,"1_4135",1415232964000,4797.36200167041,16,"44","16380","1_25423852:16380",1415234540000,1415234540000,23.7811,-23.7811,25.4311,23.9144333333333,0.835566666666667,0.133333333333333,1.65,0.133333333333333,1.65
1415233165578,"1_25423851","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415232701000,1415232987000,1415232701000,1415232987000,"1_4217",1415233023000,-398.962812986036,-2,"44","16380","1_25423851:16380",1415232987000,1415232987000,-7.74296666666667,7.74296666666667,-2.9763,-2.9763,2.3763,4.76666666666667,4.76666666666667,4.76666666666667,4.76666666666667
1415233165578,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233725000,1415233241000,1415233725000,"1_4172",1415233110000,1931.6756766682,6,"44","16380","1_25423964:16380",1415233887000,1415233887000,1.25703333333333,-1.25703333333333,12.0237,9.3237,0.9263,8.06666666666667,10.7666666666667,8.06666666666667,10.7666666666667
1415233226224,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233747000,1415233241000,1415233747000,"1_4172",1415233196000,1791.20113676448,6,"44","16380","1_25423964:16380",1415233887000,1415233887000,0.246266666666667,-0.246266666666667,11.0129333333333,8.6796,0.503733333333333,8.43333333333333,10.7666666666667,8.43333333333333,10.7666666666667
1415233317066,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415234441000,1415234418000,1415234441000,1415234418000,"1_4135",1415233262000,3719.03209521294,12,"44","16380","1_25423852:16380",1415234540000,1415234540000,18.7322333333333,-18.7322333333333,20.3822333333333,18.3489,0.917766666666667,-0.383333333333333,1.65,-0.383333333333333,1.65
1415233377619,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233763000,1415233241000,1415233763000,"1_4172",1415233294000,1303.7226919174,4,"44","16380","1_25423964:16380",1415233887000,1415233887000,-2.27698333333333,2.27698333333333,8.48968333333333,6.42301666666667,1.39365,8.7,10.7666666666667,8.7,10.7666666666667
1415233559320,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233802000,1415233241000,1415233802000,"1_4172",1415233455000,811.709667842351,2,"44","16380","1_25423964:16380",1415233887000,1415233887000,-5.30533333333333,5.30533333333333,5.46133333333333,4.04466666666667,1.73866666666667,9.35,10.7666666666667,9.35,10.7666666666667
1415233559320,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415234441000,1415234376000,1415234441000,1415234376000,"1_4135",1415233532000,2861.75791910736,9,"44","16380","1_25423852:16380",1415234540000,1415234540000,14.6946666666667,-14.6946666666667,16.3446666666667,13.6113333333333,0.455333333333333,-1.08333333333333,1.65,-1.08333333333333,1.65
1415233740981,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233879000,1415233241000,1415233879000,"1_4172",1415233635000,464.112503021352,1,"44","16380","1_25423964:16380",1415233887000,1415233887000,-8.33301666666667,8.33301666666667,2.43365,2.30031666666667,1.76635,10.6333333333333,10.7666666666667,10.6333333333333,10.7666666666667
1415233740981,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415234441000,1415234422000,1415234441000,1415234422000,"1_4135",1415233711000,2372.2841194967,7,"44","16380","1_25423852:16380",1415234540000,1415234540000,11.6669833333333,-11.6669833333333,13.3169833333333,11.3503166666667,0.499683333333333,-0.316666666666667,1.65,-0.316666666666667,1.65
1415233892312,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415234441000,1415234428000,1415234441000,1415234428000,"1_4135",1415233825000,1845.22980595822,6,"44","16380","1_25423852:16380",1415234540000,1415234540000,9.1448,-9.1448,10.7948,8.92813333333333,1.12186666666667,-0.216666666666667,1.65,-0.216666666666667,1.65
1415234105383,"1_25423964","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415233241000,1415233887000,1415233241000,1415233887000,"1_4172",1415233995000,-418.27470545765,-2,"44","16380","1_25423964:16380",1415233887000,1415233887000,-14.4063833333333,14.4063833333333,-3.63971666666667,-3.63971666666667,1.83971666666667,10.7666666666667,10.7666666666667,10.7666666666667,10.7666666666667
1415234560306,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415234441000,1415234540000,1415234441000,1415234540000,"1_4135",1415234521000,-67.2684230092709,-1,"44","16380","1_25423852:16380",1415234540000,1415234540000,-1.98843333333333,1.98843333333333,-0.338433333333333,-0.338433333333333,0.6551,1.65,1.65,1.65,1.65
1415234590658,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236527000,1415236481000,1415236527000,"1_4209",1415234553000,6943.57283006185,22,"44","16380","1_25423855:16380",1415236830000,1415236830000,31.5057,-31.5057,37.3223666666667,32.2723666666667,0.627633333333333,0.766666666666667,5.81666666666667,0.766666666666667,5.81666666666667
1415234620934,"1_25423852","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415234441000,1415234540000,1415234441000,1415234540000,"1_4135",1415234521000,-269.073692037084,-1,"44","16380","1_25423852:16380",1415234540000,1415234540000,-2.9989,2.9989,-1.3489,-1.3489,1.66556666666667,1.65,1.65,1.65,1.65
1415234651229,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236548000,1415236481000,1415236548000,"1_4209",1415234604000,6772.07138456061,22,"44","16380","1_25423855:16380",1415236830000,1415236830000,30.4961833333333,-30.4961833333333,36.31285,31.61285,0.78715,1.11666666666667,5.81666666666667,1.11666666666667,5.81666666666667
1415234893331,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236667000,1415236481000,1415236667000,"1_4209",1415234858000,6244.72500394095,20,"44","16380","1_25423855:16380",1415236830000,1415236830000,26.46115,-26.46115,32.2778166666667,29.56115,0.58885,3.1,5.81666666666667,3.1,5.81666666666667
1415235105184,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236848000,1415236481000,1415236848000,"1_4209",1415235072000,6112.94143008596,20,"44","16380","1_25423855:16380",1415236830000,1415236830000,22.9302666666667,-22.9302666666667,28.7469333333333,29.0469333333333,0.553066666666667,6.11666666666667,5.81666666666667,6.11666666666667,5.81666666666667
1415235226525,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236785000,1415236481000,1415236785000,"1_4209",1415235191000,5328.3376890176,18,"44","16380","1_25423855:16380",1415236830000,1415236830000,20.9079166666667,-20.9079166666667,26.7245833333333,25.9745833333333,0.592083333333333,5.06666666666667,5.81666666666667,5.06666666666667,5.81666666666667
1415235226525,"1_25423988","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237081000,1415237115000,1415237081000,1415237115000,"1_4229",1415235171000,6737.77109546037,22,"44","16380","1_25423988:16380",1415237212500,1415237212500,30.9079166666667,-30.9079166666667,33.0995833333333,31.4745833333333,0.925416666666667,0.566666666666667,2.19166666666667,0.566666666666667,2.19166666666667
1415235317359,"1_25423988","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237081000,1415237153000,1415237081000,1415237153000,"1_4229",1415235272000,6510.49803152707,21,"44","16380","1_25423988:16380",1415237212500,1415237212500,29.3940166666667,-29.3940166666667,31.5856833333333,30.5940166666667,0.755983333333333,1.2,2.19166666666667,1.2,2.19166666666667
1415235468784,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236615000,1415236481000,1415236615000,"1_4209",1415235414000,3835.66430404395,12,"44","16380","1_25423855:16380",1415236830000,1415236830000,16.8702666666667,-16.8702666666667,22.6869333333333,19.1036,0.913066666666667,2.23333333333333,5.81666666666667,2.23333333333333,5.81666666666667
1415235680943,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237704000,1415237681000,1415237704000,"1_4109",1415235553000,7374.28232125326,23,"44","16380","1_25423856:16380",1415238023000,1415238023000,33.3342833333333,-33.3342833333333,39.0342833333333,33.7176166666667,2.13238333333333,0.383333333333333,5.7,0.383333333333333,5.7
1415235771993,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237737000,1415237681000,1415237737000,"1_4109",1415235687000,7083.24771718633,23,"44","16380","1_25423856:16380",1415238023000,1415238023000,31.8167833333333,-31.8167833333333,37.5167833333333,32.7501166666667,1.41655,0.933333333333333,5.7,0.933333333333333,5.7
1415235802355,"1_25423988","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237081000,1415237032000,1415237081000,1415237032000,"1_4229",1415235730000,4046.67556500186,13,"44","16380","1_25423988:16380",1415237212500,1415237212500,21.31075,-21.31075,23.5024166666667,20.4940833333333,1.20591666666667,-0.816666666666667,2.19166666666667,-0.816666666666667,2.19166666666667
1415235893283,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237759000,1415237681000,1415237759000,"1_4109",1415235815000,6639.1521561898,21,"44","16380","1_25423856:16380",1415238023000,1415238023000,29.7952833333333,-29.7952833333333,35.4952833333333,31.0952833333333,1.30471666666667,1.3,5.7,1.3,5.7
1415236196235,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237934000,1415237681000,1415237934000,"1_4109",1415236154000,6091.68601494807,20,"44","16380","1_25423856:16380",1415238023000,1415238023000,24.7460833333333,-24.7460833333333,30.4460833333333,28.96275,0.703916666666667,4.21666666666667,5.7,4.21666666666667,5.7
1415236287070,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237922000,1415237681000,1415237922000,"1_4109",1415236241000,5652.53501776339,19,"44","16380","1_25423856:16380",1415238023000,1415238023000,23.2321666666667,-23.2321666666667,28.9321666666667,27.2488333333333,0.767833333333333,4.01666666666667,5.7,4.01666666666667,5.7
1415236468796,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236774000,1415236481000,1415236774000,"1_4209",1415236360000,1024.21231842581,3,"44","16380","1_25423855:16380",1415236830000,1415236830000,0.2034,-0.2034,6.02006666666667,5.08673333333333,1.81326666666667,4.88333333333333,5.81666666666667,4.88333333333333,5.81666666666667
1415236529417,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236787000,1415236481000,1415236787000,"1_4209",1415236451000,862.086374319333,3,"44","16380","1_25423855:16380",1415236830000,1415236830000,-0.80695,0.80695,5.00971666666667,4.29305,1.30695,5.1,5.81666666666667,5.1,5.81666666666667
1415236559706,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236787000,1415236481000,1415236787000,"1_4209",1415236451000,761.524728736233,2,"44","16380","1_25423855:16380",1415236830000,1415236830000,-1.31176666666667,1.31176666666667,4.5049,3.78823333333333,1.81176666666667,5.1,5.81666666666667,5.1,5.81666666666667
1415236590128,"1_25423988","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237081000,1415237229000,1415237081000,1415237229000,"1_4229",1415236564000,2216.64765881891,7,"44","16380","1_25423988:16380",1415237212500,1415237212500,8.1812,-8.1812,10.3728666666667,10.6478666666667,0.435466666666667,2.46666666666667,2.19166666666667,2.46666666666667,2.19166666666667
1415236590128,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237714000,1415237681000,1415237714000,"1_4109",1415236539000,3777.34819962845,12,"44","16380","1_25423856:16380",1415238023000,1415238023000,18.1812,-18.1812,23.8812,18.7312,0.852133333333333,0.55,5.7,0.55,5.7
1415236620419,"1_25423988","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237081000,1415237243000,1415237081000,1415237243000,"1_4229",1415236594000,2158.73641763648,7,"44","16380","1_25423988:16380",1415237212500,1415237212500,7.67635,-7.67635,9.86801666666667,10.37635,0.440316666666667,2.7,2.19166666666667,2.7,2.19166666666667
1415236620419,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237689000,1415237681000,1415237689000,"1_4109",1415236592000,3636.18923997422,11,"44","16380","1_25423856:16380",1415238023000,1415238023000,17.67635,-17.67635,23.37635,17.8096833333333,0.47365,0.133333333333333,5.7,0.133333333333333,5.7
1415236650712,"1_25423988","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237081000,1415237243000,1415237081000,1415237243000,"1_4229",1415236626000,2050.53874889444,6,"44","16380","1_25423988:16380",1415237212500,1415237212500,7.17146666666667,-7.17146666666667,9.36313333333333,9.87146666666667,0.411866666666667,2.7,2.19166666666667,2.7,2.19166666666667
1415236650712,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237714000,1415237681000,1415237714000,"1_4109",1415236621000,3623.17034484742,11,"44","16380","1_25423856:16380",1415238023000,1415238023000,17.1714666666667,-17.1714666666667,22.8714666666667,17.7214666666667,0.4952,0.55,5.7,0.55,5.7
1415236681040,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236828000,1415236481000,1415236828000,"1_4209",1415236541000,490.690205843417,1,"44","16380","1_25423855:16380",1415236830000,1415236830000,-3.334,3.334,2.48266666666667,2.44933333333333,2.334,5.78333333333333,5.81666666666667,5.78333333333333,5.81666666666667
1415236741539,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237701000,1415237681000,1415237701000,"1_4109",1415236683000,3352.37732620999,11,"44","16380","1_25423856:16380",1415238023000,1415238023000,15.6576833333333,-15.6576833333333,21.3576833333333,15.9910166666667,0.97565,0.333333333333333,5.7,0.333333333333333,5.7
1415236802164,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236849000,1415236481000,1415236849000,"1_4209",1415236720000,157.15577329199,0,"44","16380","1_25423855:16380",1415236830000,1415236830000,-5.35273333333333,5.35273333333333,0.463933333333333,0.7806,1.3694,6.13333333333333,5.81666666666667,6.13333333333333,5.81666666666667
1415236862762,"1_25423855","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415236481000,1415236830000,1415236481000,1415236830000,"1_4209",1415236811000,-107.629476814833,-1,"44","16380","1_25423855:16380",1415236830000,1415236830000,-6.3627,6.3627,-0.546033333333333,-0.546033333333333,0.8627,5.81666666666667,5.81666666666667,5.81666666666667,5.81666666666667
1415236953533,"1_25423988","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237081000,1415237273000,1415237081000,1415237273000,"1_4229",1415236875000,1071.49905212354,3,"44","16380","1_25423988:16380",1415237212500,1415237212500,2.12445,-2.12445,4.31611666666667,5.32445,1.30888333333333,3.2,2.19166666666667,3.2,2.19166666666667
1415236953533,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237699000,1415237681000,1415237699000,"1_4109",1415236923000,2604.16630093804,8,"44","16380","1_25423856:16380",1415238023000,1415238023000,12.12445,-12.12445,17.82445,12.42445,0.508883333333333,0.3,5.7,0.3,5.7
1415237256393,"1_25423988","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237081000,1415237239000,1415237081000,1415237239000,"1_4229",1415237145000,-57.1781595578796,-1,"44","16380","1_25423988:16380",1415237212500,1415237212500,-2.92321666666667,2.92321666666667,-0.73155,-0.289883333333333,1.85655,2.63333333333333,2.19166666666667,2.63333333333333,2.19166666666667
1415237347252,"1_25423988","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237081000,1415237186000,1415237081000,1415237186000,"1_4229",1415237235000,-393.882150565914,-2,"44","16380","1_25423988:16380",1415237212500,1415237212500,-4.43753333333333,4.43753333333333,-2.24586666666667,-2.68753333333333,1.87086666666667,1.75,2.19166666666667,1.75,2.19166666666667
1415237650779,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237862000,1415237681000,1415237862000,"1_4109",1415237533000,707.994127023041,2,"44","16380","1_25423856:16380",1415238023000,1415238023000,0.503683333333333,-0.503683333333333,6.20368333333333,3.52035,1.96298333333333,3.01666666666667,5.7,3.01666666666667,5.7
1415237862801,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415237956000,1415237681000,1415237956000,"1_4109",1415237810000,314.31154658398,0,"44","16380","1_25423856:16380",1415238023000,1415238023000,-3.03001666666667,3.03001666666667,2.66998333333333,1.55331666666667,0.880016666666667,4.58333333333333,5.7,4.58333333333333,5.7
1415237862801,"1_25423858","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415239001000,1415239363000,1415239001000,1415239363000,"1_4217",1415237817000,5079.40100521756,17,"44","16380","1_25423858:16380",1415239503000,1415239503000,18.9699833333333,-18.9699833333333,27.33665,25.0033166666667,0.76335,6.03333333333333,8.36666666666667,6.03333333333333,8.36666666666667
1415238195641,"1_25423856","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415237681000,1415238023000,1415237681000,1415238023000,"1_4109",1415238073000,-400.807279494227,-2,"44","16380","1_25423856:16380",1415238023000,1415238023000,-8.57735,8.57735,-2.87735,-2.87735,2.04401666666667,5.7,5.7,5.7,5.7
1415238469221,"1_25423858","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415239001000,1415239225000,1415239001000,1415239225000,"1_4217",1415238424000,2640.43059629812,8,"44","16380","1_25423858:16380",1415239503000,1415239503000,8.86298333333333,-8.86298333333333,17.22965,12.5963166666667,0.753683333333333,3.73333333333333,8.36666666666667,3.73333333333333,8.36666666666667
1415238529799,"1_25423858","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415239001000,1415239248000,1415239001000,1415239248000,"1_4217",1415238443000,2506.25270346583,8,"44","16380","1_25423858:16380",1415239503000,1415239503000,7.85335,-7.85335,16.2200166666667,11.9700166666667,1.44665,4.11666666666667,8.36666666666667,4.11666666666667,8.36666666666667
1415238650878,"1_25423962","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415240441000,1415240508000,1415240441000,1415240508000,"1_4237",1415238586000,6862.10964344876,22,"44","16380","1_25423962:16380",1415241036000,1415241036000,29.8353666666667,-29.8353666666667,39.7520333333333,30.9520333333333,1.0813,1.11666666666667,9.91666666666667,1.11666666666667,9.91666666666667
1415238923236,"1_25423858","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415239001000,1415239293000,1415239001000,1415239293000,"1_4217",1415238880000,1245.76472459175,4,"44","16380","1_25423858:16380",1415239503000,1415239503000,1.29606666666667,-1.29606666666667,9.66273333333333,6.16273333333333,0.7206,4.86666666666667,8.36666666666667,4.86666666666667,8.36666666666667
